timestamp auctionId
25 1
30 26
67 28
33 29
77 21
49 28
79 24
36 21
33 21
18 3
81 14
42 22
96 26
7 3
12 17
48 8
66 23
66 4
12 3
92 16
14 3
74 1
82 2
67 27
36 2
63 19
45 22
61 12
41 24
48 10
84 17
16 29
31 21
65 1
98 6
93 18
88 11
58 25
100 15
67 9
15 13
25 13
66 10
43 9
26 22
20 27
32 21
88 22
44 30
50 10
93 29
46 9
73 21
1 13
12 27
59 2
98 5
17 13
96 4
28 7
13 21
46 18
22 8
37 7
28 11
88 27
33 27
30 13
66 21
31 15
24 8
84 29
1 11
99 21
15 16
52 4
71 10
85 27
68 25
99 28
27 30
23 17
75 29
10 27
80 26
25 28
62 8
10 23
27 9
2 1
52 9
62 25
48 3
6 8
98 30
21 1
57 3
94 1
43 2
100 28
16 15
13 16
1 12
32 25
64 1
33 9
17 25
88 5
5 30
49 27
93 11
96 21
96 16
98 3
19 10
7 11
17 18
46 28
87 7
3 1
27 9
65 22
41 4
19 3
77 24
39 28
99 3
2 16
81 4
31 6
69 20
10 7
30 18
73 25
9 17
83 17
13 2
26 17
46 3
12 24
41 22
93 23
24 4
84 26
37 15
92 15
93 17
62 22
85 17
68 9
39 7
29 21
53 9
37 6
33 1
7 28
93 7
46 22
5 6
14 20
89 28
27 22
51 26
33 4
33 7
96 1
12 2
42 14
7 2
82 5
44 16
60 11
54 8
48 3
17 20
50 29
15 13
40 12
76 13
11 25
19 27
43 25
77 26
91 26
50 17
8 25
66 5
84 22
58 13
13 23
13 21
80 9
84 18
7 23
19 13
72 22
81 19
64 25
57 21
40 9
79 17
35 13
22 28
53 3
91 28
2 29
9 28
97 24
98 24
5 16
88 15
90 24
59 13
50 18
9 3
22 1
6 22
12 25
95 1
63 16
41 3
21 21
27 16
5 26
17 8
18 25
43 29
36 7
34 22
92 14
77 3
25 14
59 13
23 14
67 27
53 13
77 11
100 27
56 5
26 1
85 21
18 27
66 23
90 1
26 16
86 15
98 26
36 26
43 23
36 2
5 7
62 4
46 28
38 12
36 17
73 2
84 4
89 14
32 28
5 16
15 18
40 20
87 25
79 2
80 27
12 21
40 27
77 2
6 28
46 7
16 8
11 24
79 29
66 15
81 19
96 24
30 6
43 17
95 30
3 4
29 16
38 2
8 13
27 25
11 20
88 26
66 3
98 16
23 20
52 9
33 6
96 12
25 8
77 9
77 22
60 3
90 30
72 20
57 28
86 7
37 2
70 26
56 20
60 12
12 29
74 10
72 19
80 12
56 19
88 30
51 28
63 3
26 15
2 9
37 6
37 25
30 10
32 23
39 30
79 12
21 16
6 16
52 10
25 25
24 10
48 11
78 22
15 29
19 11
36 27
31 16
49 26
7 15
14 22
42 19
75 7
48 13
28 24
33 5
21 20
13 4
80 27
25 27
36 24
82 10
6 4
27 14
18 5
26 5
6 21
21 27
10 23
70 16
43 5
13 23
4 5
72 23
14 22
21 4
21 11
78 26
28 17
11 5
98 26
30 8
52 9
81 27
24 9
52 23
59 29
4 23
11 10
59 4
83 25
58 4
15 12
60 15
56 12
18 16
31 14
93 19
82 6
5 27
81 3
30 30
8 3
60 21
33 24
51 1
44 28
7 7
15 21
96 22
21 30
73 27
41 28
78 15
22 10
80 17
64 18
5 11
71 16
66 11
91 27
91 2
31 17
81 2
97 4
87 6
2 12
87 24
97 25
43 30
9 16
49 30
100 13
29 17
66 11
50 17
78 23
69 5
93 20
92 8
41 19
80 21
14 8
88 29
94 27
92 9
58 18
11 6
28 12
66 27
97 24
97 18
6 3
46 2
99 15
78 27
89 18
40 19
96 21
28 9
7 30
22 26
20 7
91 17
53 13
27 30
77 1
54 12
80 27
12 10
47 10
23 10
59 17
31 11
91 25
97 13
15 6
79 10
72 24
96 19
36 21
5 10
90 21
34 23
49 1
53 17
17 21
47 26
92 13
62 24
71 6
97 14
44 14
3 30
89 8
80 11
48 22
27 29
3 22
12 23
43 5
90 23
28 28
54 17
32 12
60 24
98 6
98 28
96 30
71 1
61 15
94 22
14 19
2 13
14 21
67 21
67 10
19 22
93 2
58 7
55 25
27 28
72 6
16 30
26 25
81 1
62 6
91 4
87 3
64 14
79 27
79 12
87 15
99 3
97 16
91 1
41 26
96 7
56 22
46 17
29 22
100 2
55 28
1 27
30 17
40 24
45 3
51 26
73 24
71 11
15 16
89 20
34 26
80 2
71 5
80 6
58 7
19 15
26 4
31 15
45 16
96 16
55 7
98 24
8 4
60 22
26 29
33 26
92 14
100 6
53 9
85 23
11 3
60 27
46 24
78 10
53 9
32 21
20 26
52 9
89 24
44 13
45 29
94 16
69 2
78 22
49 1
74 13
73 25
61 14
52 3
59 5
27 2
96 10
13 5
55 15
98 18
89 12
4 5
68 18
84 4
78 9
88 5
48 3
26 30
87 19
10 3
21 13
57 23
86 6
74 19
63 20
49 21
89 5
86 4
81 17
23 21
47 9
57 18
21 5
76 15
69 2
56 18
41 8
10 5
4 21
69 24
6 16
81 2
94 4
93 1
73 13
3 5
100 6
95 12
37 6
13 6
2 14
24 1
12 7
53 5
69 10
47 9
80 2
34 4
82 1
40 28
65 2
91 6
64 13
32 30
90 23
81 30
78 2
73 10
55 14
76 5
39 9
67 12
71 13
89 12
25 2
19 21
33 24
68 1
7 12
62 9
58 13
30 21
7 29
56 13
43 19
92 10
5 14
41 5
33 8
24 30
17 26
81 1
7 7
19 10
34 16
98 12
87 28
59 13
14 29
76 5
52 23
14 29
41 8
24 9
10 20
64 26
50 10
72 29
9 30
2 26
45 14
91 24
94 29
19 7
41 25
61 26
43 11
50 19
4 10
98 17
10 21
55 18
59 6
41 4
33 21
49 29
58 1
81 23
50 29
63 15
80 10
27 29
15 23
20 16
19 24
22 15
92 1
44 8
65 6
38 13
76 30
20 24
20 4
9 28
46 11
76 4
68 26
22 21
30 20
14 6
4 22
38 30
12 11
53 22
25 2
25 17
48 19
86 28
69 1
13 16
61 17
3 25
17 7
88 1
5 30
54 29
71 16
31 13
52 20
36 20
59 22
59 20
68 30
75 21
97 5
72 21
6 20
21 21
51 11
51 10
40 23
29 27
37 6
41 22
41 5
12 7
78 3
92 3
11 5
2 25
51 14
69 27
97 20
94 7
64 12
41 20
70 15
7 3
45 13
66 6
30 2
35 27
56 26
8 8
84 24
49 6
16 6
69 14
3 15
90 20
59 20
35 27
46 9
62 11
17 11
40 15
25 9
10 16
50 7
51 15
11 1
93 8
88 13
88 13
57 20
3 13
48 6
1 29
6 29
88 14
10 1
61 8
4 25
38 26
65 20
48 21
79 25
63 8
70 4
95 3
98 8
28 30
85 7
67 14
31 30
63 2
71 15
92 13
57 27
88 9
81 8
21 5
91 11
96 10
40 10
78 2
21 29
63 22
41 18
66 25
6 15
15 18
27 15
61 25
51 4
75 18
46 15
33 15
30 26
32 26
89 2
46 15
29 2
65 18
34 16
84 22
47 13
65 23
85 1
38 27
59 25
44 11
38 14
43 1
57 25
76 15
72 16
84 7
34 23
57 25
6 7
47 4
93 18
37 7
14 13
20 10
100 3
70 15
56 23
27 9
80 4
57 22
95 28
82 15
4 2
11 28
22 16
81 15
49 3
89 30
83 6
39 12
88 18
23 22
52 10
20 25
76 20
69 17
28 28
44 9
72 7
21 15
54 28
6 5
77 2
85 19
49 20
71 30
84 15
99 11
19 8
76 16
79 12
41 30
64 15
48 29
64 10
74 10
49 23
8 6
69 22
68 13
22 12
13 2
77 9
71 3
57 19
68 2
94 2
3 10
30 9
100 13
60 3
93 13
98 6
3 25
3 25
53 13
42 8
69 29
63 25
35 8
27 19
16 27
84 29
83 26
64 17
85 26
92 5
5 16
29 29
22 9
1 28
59 23
20 4
81 18
73 13
76 30
59 4
83 21
39 7
97 27
73 22
38 5
3 29
65 6
83 18
61 22
48 23
83 6
69 17
28 23
76 18
61 22
38 27
74 30
43 1
76 27
95 8
87 1
36 16
43 14
59 5
59 21
68 29
64 22
83 22
82 24
57 14
76 18
12 14
39 15
69 13
41 6
7 17
89 17
59 17
5 18
65 22
1 30
27 28
21 26
47 14
97 26
55 4
45 20
88 27
100 5
19 24
48 10
6 7
60 27
34 9
99 7
53 3
10 25
23 9
48 21
48 28
58 8
95 7
67 9
30 4
13 23
22 24
97 5
10 3
42 4
74 15
79 1
42 30
5 10
29 22
94 20
36 20
18 10
100 14
27 30
49 15
63 23
83 7
42 1
11 21
74 14
3 27
97 18
95 10
27 25
83 18
17 4
29 15
18 28
48 23
52 12
61 15
67 4
24 20
69 26
40 7
1 21
75 23
88 1
43 17
73 13
97 19
55 17
84 16
19 17
7 1
11 9
16 19
89 1
85 20
47 12
68 27
7 30
5 26
72 11
70 11
22 14
87 11
2 3
32 23
8 14
6 20
46 14
73 22
2 1
47 8
23 9
74 26
90 22
12 2
89 27
17 10
91 16
44 14
85 9
9 3
14 30
56 9
17 23
23 16
33 21
59 30
46 20
95 20
69 7
38 23
36 17
32 23
28 6
17 29
43 26
87 7
81 14
77 1
4 19
51 2
54 25
52 20
88 25
67 25
18 2
96 8
6 9
78 10
70 6
63 4
44 7
17 24
78 8
76 14
96 30
45 1
90 18
9 8
21 8
33 10
85 14
99 3
61 13
56 9
34 9
6 14
87 15
59 5
7 24
75 13
98 5
20 28
14 15
45 21
19 15
58 13
90 1
71 9
31 16
20 14
92 15
65 27
58 28
81 3
79 6
32 5
27 12
54 13
26 17
53 12
31 13
57 27
68 21
44 24
75 15
13 29
51 30
65 20
92 2
70 22
33 30
14 26
15 27
82 26
63 7
68 12
57 11
85 6
21 7
29 11
89 26
6 14
14 24
46 29
31 9
2 13
8 15
55 23
97 2
56 12
61 24
58 19
17 16
7 6
27 20
73 1
72 27
68 23
54 2
89 25
1 16
81 3
52 2
32 29
77 14
44 12
63 2
95 30
28 9
16 10
46 10
74 3
25 17
6 29
62 8
72 23
87 5
57 24
42 15
78 1
70 23
1 6
36 14
83 27
66 19
100 25
91 22
48 4
20 25
3 5
48 23
18 28
49 17
15 1
91 11
23 23
72 7
97 19
58 4
41 30
2 21
92 8
51 21
36 16
77 22
76 23
54 5
66 1
21 15
66 1
9 28
90 2
20 1
89 4
75 12
5 19
44 9
39 3
15 14
82 24
82 22
22 7
44 12
52 4
53 3
99 6
10 9
50 29
84 10
25 24
34 6
40 17
23 8
84 13
68 17
78 21
13 4
99 1
42 30
80 20
7 7
57 25
88 20
27 6
48 5
82 11
24 23
86 13
46 4
88 1
40 29
29 3
43 4
47 26
39 2
76 28
4 24
67 10
7 22
34 2
36 23
41 27
7 5
49 3
89 26
8 14
89 17
74 22
91 27
87 22
42 9
31 12
28 21
93 23
52 12
63 29
81 2
73 1
45 19
64 17
22 23
20 3
19 25
67 8
28 11
50 9
63 27
60 19
17 7
71 18
20 2
37 13
43 19
61 13
88 23
93 26
85 7
24 7
61 30
64 24
41 27
3 13
31 16
42 19
4 15
29 12
10 29
14 1
75 20
51 24
72 3
62 23
93 20
16 8
8 14
15 26
72 13
45 9
93 15
87 23
3 1
47 26
67 28
42 13
98 28
22 17
47 3
12 4
9 7
66 7
69 18
65 18
45 14
44 7
73 18
20 12
47 21
93 1
13 25
92 16
86 17
84 28
58 24
28 11
91 26
86 25
26 30
82 26
98 12
83 8
78 5
66 4
92 27
68 4
59 11
25 9
69 19
14 21
52 25
31 9
67 15
7 13
67 25
42 19
54 28
96 1
34 24
83 6
25 18
68 18
72 9
99 26
14 30
98 25
75 14
38 10
12 3
95 5
8 10
92 5
55 23
89 2
89 6
33 18
98 19
87 27
33 19
34 30
84 9
44 26
84 7
61 17
14 9
35 26
87 1
32 23
4 2
79 22
45 30
1 12
21 11
69 19
100 4
53 17
19 5
7 23
62 17
10 11
69 3
56 12
15 19
3 20
12 22
78 2
21 16
85 27
29 28
64 11
65 20
77 14
56 27
46 1
36 7
89 14
25 12
38 28
17 3
87 24
40 17
46 10
40 14
30 22
32 17
77 15
5 28
97 29
30 10
6 16
58 6
2 5
13 20
16 29
65 26
72 23
26 18
76 27
99 9
66 3
12 1
71 15
19 22
96 8
64 17
99 14
71 5
16 30
30 28
17 19
28 5
9 24
69 22
33 16
13 20
79 18
75 12
95 19
18 11
74 21
51 14
15 19
7 25
79 23
78 16
69 17
54 7
44 3
54 20
78 9
47 20
21 14
22 28
21 10
5 5
24 22
70 8
80 28
29 6
42 8
85 11
22 22
19 15
100 4
9 6
54 8
58 28
46 3
2 3
61 23
45 13
65 21
37 27
13 30
69 10
34 13
90 4
58 24
77 3
67 24
38 13
77 5
24 8
52 10
86 3
94 13
29 21
49 3
59 2
32 14
30 8
82 13
94 15
62 18
78 1
86 20
12 9
50 14
59 6
82 26
26 18
79 17
38 24
88 27
5 9
98 12
12 25
30 26
13 19
6 18
54 25
78 22
76 8
24 17
53 16
29 29
21 17
90 15
51 23
90 5
72 3
90 10
22 10
9 15
67 17
27 2
18 30
38 8
71 19
42 10
7 12
43 22
13 10
100 25
56 3
31 25
62 29
32 16
40 26
10 9
38 11
86 24
74 8
56 28
98 23
58 28
16 4
33 26
59 1
40 16
87 27
59 6
37 17
98 21
85 24
94 26
75 27
14 17
68 8
89 23
42 30
77 26
73 10
33 24
16 5
42 18
40 14
10 9
36 13
18 11
96 24
19 8
88 28
49 13
91 4
87 8
65 17
1 18
56 18
41 11
73 15
77 30
10 26
7 3
56 11
74 15
60 25
77 4
28 18
26 20
92 14
66 28
57 30
60 28
74 5
32 27
35 25
68 5
7 21
34 24
54 10
32 7
87 29
98 19
76 22
65 12
58 16
82 8
26 30
54 24
27 17
86 24
88 26
72 10
30 11
93 12
1 24
32 11
10 20
59 22
24 27
93 5
76 25
41 17
16 2
68 23
56 2
49 26
22 13
83 20
97 28
82 7
8 29
37 27
59 22
22 7
85 19
17 23
16 23
31 21
95 30
76 19
81 27
87 26
43 5
73 24
12 13
45 9
36 25
16 29
93 28
99 26
77 24
83 19
75 28
29 16
5 1
44 14
84 11
83 10
84 2
36 18
71 2
72 3
17 12
17 20
87 24
26 10
41 16
47 23
43 21
70 16
52 29
51 2
26 15
83 18
39 11
75 15
37 24
1 24
80 23
5 13
98 27
31 10
77 12
51 12
81 29
37 19
60 12
78 13
54 10
10 21
46 15
62 9
40 26
12 25
68 9
49 18
80 15
16 26
60 25
66 7
98 9
88 2
86 30
71 6
70 9
2 11
71 7
68 30
18 22
28 27
34 5
39 14
32 30
67 25
54 26
64 20
57 21
58 20
68 6
35 9
97 6
18 9
22 11
32 28
9 23
85 23
75 1
31 6
17 12
48 8
14 19
46 19
29 6
65 17
37 4
24 10
50 16
73 9
12 11
43 28
40 16
74 19
9 13
98 9
11 22
86 9
35 26
91 25
39 1
39 26
42 17
19 26
40 14
25 30
79 21
61 26
5 29
42 15
69 13
62 25
21 15
99 21
43 20
97 22
89 11
93 9
28 9
35 23
64 19
29 2
45 9
50 9
21 16
71 15
3 23
33 5
72 9
91 3
35 4
84 1
83 13
57 30
8 8
64 10
27 17
49 10
16 1
22 21
55 18
71 24
30 25
27 23
67 24
21 28
20 13
81 11
93 2
69 2
46 26
96 14
63 30
42 17
49 6
97 3
66 18
95 30
50 19
66 7
2 29
72 9
68 29
35 3
29 2
18 28
81 6
75 3
74 24
89 24
88 27
88 12
86 27
57 8
63 3
63 15
64 21
35 10
58 19
68 14
32 18
27 14
46 4
15 21
75 6
87 16
77 21
70 25
13 20
50 28
79 10
29 6
53 30
67 23
9 16
81 3
36 26
60 27
47 6
45 16
88 13
18 9
29 8
4 20
19 7
50 11
36 6
95 12
67 18
59 25
69 3
45 30
42 15
6 26
2 28
59 11
36 28
92 17
90 10
81 14
17 1
65 21
41 17
43 27
58 18
99 13
91 19
13 6
56 14
28 6
39 21
78 9
39 5
31 27
55 15
47 4
19 9
11 29
55 8
13 8
97 20
95 25
87 19
98 5
27 14
61 9
78 16
21 5
80 29
81 30
84 17
71 8
80 6
75 21
1 8
10 14
24 28
97 20
22 23
79 19
76 27
21 25
14 5
85 9
61 26
37 1
79 16
87 21
44 13
63 16
71 19
2 13
68 24
64 19
89 30
19 29
20 14
91 16
54 8
52 30
45 25
14 8
73 23
97 17
86 17
45 6
6 25
39 20
21 10
20 26
2 7
7 30
3 13
91 28
51 27
17 23
29 20
96 25
59 16
2 2
71 13
56 16
85 29
20 2
60 4
26 28
23 10
17 16
20 4
24 8
53 27
55 14
17 24
46 11
70 30
28 9
64 6
50 6
51 20
82 27
60 29
66 25
55 23
67 19
72 28
72 5
66 14
44 8
37 24
48 26
75 7
38 20
39 4
64 28
11 25
70 18
52 3
35 25
25 24
24 1
2 22
90 19
88 12
57 6
12 5
68 21
23 19
53 6
81 20
70 27
33 21
13 16
13 20
46 22
88 17
99 10
100 16
34 21
63 14
36 28
42 23
31 17
76 25
96 3
6 29
22 19
59 27
60 20
33 30
45 22
47 30
10 11
63 5
12 22
57 3
66 9
5 13
32 5
79 15
23 19
49 12
54 19
86 28
72 9
79 26
85 3
15 18
75 5
72 1
30 9
90 20
70 3
95 16
23 9
92 1
1 21
33 18
77 18
74 5
20 10
22 10
70 20
10 15
31 17
61 19
66 19
27 27
90 14
96 16
46 26
80 4
66 21
86 21
46 9
24 17
100 3
28 14
40 22
55 10
97 15
19 19
24 21
87 15
92 8
95 19
7 26
52 22
61 10
63 17
15 4
16 27
55 19
29 12
63 6
25 24
68 18
51 4
67 22
69 6
90 15
90 18
55 8
31 6
100 24
46 23
95 19
92 18
31 22
15 2
90 24
62 16
4 17
61 23
76 14
72 9
4 23
42 4
7 21
92 8
77 3
90 26
59 30
82 29
24 20
17 20
64 9
63 18
2 5
26 29
16 26
66 27
38 3
38 20
87 11
14 20
58 23
24 4
22 24
55 3
69 27
44 2
84 6
9 29
76 25
10 6
33 9
85 15
42 21
35 6
47 29
85 9
16 25
16 5
38 8
35 11
25 26
100 26
29 6
17 6
4 22
51 20
55 21
84 17
56 29
84 10
38 29
11 9
47 21
12 6
95 9
49 19
49 4
67 29
67 5
16 23
26 25
58 15
28 26
94 15
68 15
43 19
76 18
75 23
69 2
56 8
50 4
10 30
22 1
41 14
68 16
41 18
32 21
46 22
26 1
93 13
17 3
8 22
73 8
26 30
30 10
18 1
35 7
82 4
87 14
8 17
22 23
97 28
5 2
63 7
100 10
95 13
47 23
48 8
33 7
56 4
5 24
99 1
66 25
62 14
60 30
18 20
97 13
74 17
14 10
60 14
76 23
19 11
56 12
12 26
41 3
90 19
39 1
12 10
50 5
8 23
41 29
91 9
23 19
79 27
28 4
31 11
32 22
23 16
84 28
48 25
39 12
14 11
33 20
45 18
42 10
21 12
13 22
47 11
65 16
45 26
52 29
23 21
44 25
3 18
75 19
5 6
38 17
56 2
10 1
89 9
50 3
57 20
52 17
90 12
8 17
52 14
14 1
91 12
68 3
47 1
74 7
94 4
73 14
11 8
75 22
98 20
15 25
33 4
62 16
42 22
40 27
76 26
62 22
39 11
42 25
82 7
4 8
35 11
9 27
34 10
4 25
84 16
92 13
31 24
33 4
40 28
77 8
55 23
38 4
19 5
3 8
38 26
34 18
25 3
40 11
41 16
25 2
79 23
89 15
22 11
57 6
57 7
41 20
43 4
28 14
65 30
59 15
70 28
94 8
49 22
79 6
2 6
97 5
77 30
63 14
97 3
92 23
19 30
49 28
41 24
70 16
99 27
58 20
21 22
10 4
49 26
18 9
99 10
32 30
99 5
2 6
10 7
17 17
85 28
31 21
50 23
36 21
18 15
13 1
17 14
94 6
72 25
35 7
91 30
66 29
75 8
31 12
11 20
28 29
27 6
86 5
12 27
29 10
26 30
78 5
99 19
12 17
30 16
62 30
38 12
93 17
57 24
23 18
35 5
30 5
35 28
77 18
13 23
13 19
45 17
38 5
65 19
47 2
91 4
51 4
14 28
96 10
97 7
87 25
41 25
54 20
23 26
10 28
100 30
88 4
29 27
34 19
94 1
28 1
15 24
14 23
6 6
70 7
5 19
64 19
10 14
95 21
98 12
63 5
33 25
90 2
59 11
79 4
75 22
70 14
75 29
83 1
24 30
30 24
96 21
76 9
54 25
57 9
94 12
79 22
96 19
90 15
65 7
31 13
1 4
11 29
12 20
4 14
57 23
11 26
8 15
39 27
2 9
54 28
18 14
35 21
20 14
36 13
49 22
34 2
21 27
46 30
9 8
98 26
42 9
42 26
42 3
76 30
91 15
57 30
57 27
91 22
90 11
86 22
43 17
50 30
17 25
13 3
47 3
16 23
55 15
5 11
7 23
88 29
25 7
98 6
68 30
65 30
98 23
94 6
21 8
96 12
93 12
54 27
90 16
61 8
98 25
35 8
100 26
100 30
32 26
33 26
50 16
74 15
13 17
58 12
53 7
77 10
94 8
73 16
42 25
10 13
32 4
91 5
16 21
65 30
83 11
34 1
45 6
32 13
11 20
66 19
3 17
50 28
100 7
72 3
92 5
95 6
70 23
20 15
81 29
79 26
42 17
30 28
80 19
27 11
48 9
51 15
90 29
16 21
56 25
95 2
86 2
34 29
33 20
9 23
7 5
51 7
56 20
38 29
73 15
35 25
75 26
97 16
46 9
84 6
70 26
67 3
17 26
96 6
83 12
15 9
27 28
60 9
68 9
54 25
63 29
84 16
80 27
92 29
29 16
1 16
56 12
62 25
90 25
90 26
86 26
53 15
60 14
67 25
11 6
80 1
61 28
86 9
72 20
36 23
11 13
46 29
18 12
69 20
24 5
32 24
52 14
63 5
86 24
96 4
95 14
37 13
52 21
22 2
93 22
52 22
69 11
97 15
54 18
97 18
24 28
87 4
58 26
80 12
26 30
31 28
57 13
20 10
16 7
9 5
73 28
22 24
90 19
91 16
92 18
17 5
40 18
3 8
65 13
93 14
85 3
28 7
31 21
16 24
31 29
36 9
82 11
86 13
33 8
82 12
31 9
49 16
26 10
34 20
1 9
14 10
71 26
26 2
1 28
4 6
42 8
75 12
30 20
59 24
27 15
12 7
38 11
64 11
80 3
86 13
11 14
56 12
65 3
36 6
73 1
35 5
99 16
97 5
60 14
88 4
25 13
76 20
97 20
57 6
42 26
70 10
36 24
24 20
80 30
95 14
29 29
30 17
57 16
74 20
62 2
36 13
11 25
44 6
63 4
46 16
88 29
54 6
66 24
57 13
27 22
67 3
15 30
44 1
85 30
75 14
45 18
7 4
98 28
17 2
73 8
94 22
51 27
49 24
15 25
31 18
30 3
92 30
31 20
29 10
47 11
96 6
83 9
43 18
30 12
81 5
18 22
40 23
94 27
31 10
61 12
58 1
28 28
40 3
94 3
26 6
19 8
61 18
15 13
23 29
67 11
58 19
18 7
81 22
15 29
36 4
28 25
11 1
90 9
3 25
1 20
7 7
75 3
86 8
13 25
59 24
82 18
45 6
86 28
47 27
56 11
85 13
32 17
65 23
87 5
55 13
67 7
13 19
36 24
13 2
37 19
88 20
27 15
36 8
87 25
6 20
20 8
85 3
17 12
51 9
51 24
62 29
76 19
51 5
53 20
9 29
64 19
96 22
47 14
41 5
72 21
25 8
22 8
40 9
8 20
58 14
93 8
52 17
23 2
93 4
28 6
42 25
15 11
57 12
28 23
27 4
12 13
32 19
68 5
36 11
85 1
3 29
54 20
43 17
92 5
60 26
1 4
75 27
88 13
89 6
84 15
31 26
17 29
92 27
33 9
53 4
66 21
68 6
18 5
71 13
70 28
4 30
39 7
43 11
48 30
32 26
7 14
73 15
60 17
22 27
31 7
23 25
89 30
33 24
52 19
34 29
72 16
55 25
56 23
40 24
15 16
98 6
16 9
15 18
28 29
46 21
55 9
28 28
82 26
49 8
45 29
87 9
98 1
28 10
27 17
61 20
39 30
30 2
49 7
2 30
87 23
72 3
90 29
77 29
15 24
55 13
70 3
4 27
35 19
43 10
36 18
68 22
83 7
92 8
53 23
37 25
99 28
69 24
49 2
16 19
59 22
100 23
19 21
40 7
76 15
12 5
95 27
61 3
14 20
21 18
86 29
73 10
44 22
75 9
95 8
41 29
33 14
92 26
6 15
90 19
66 27
56 3
45 9
78 18
81 23
99 16
69 29
48 14
22 1
74 22
95 5
31 28
28 19
47 13
99 17
4 14
82 11
26 2
43 3
8 7
61 6
93 3
5 1
60 3
16 7
54 24
23 2
13 5
55 29
90 7
55 28
80 29
11 9
45 18
35 22
84 28
87 12
83 5
78 21
41 17
47 18
14 14
91 18
61 6
42 3
100 13
71 6
51 16
87 30
28 23
18 22
54 12
88 19
9 8
84 23
46 16
23 27
4 16
28 26
32 21
